mean doses per period,2 dose vial,5 dose vial,10 dose vial,20 dose vial
17.96153846,0.027083333,0.100192453,0.197559972,0.29056624
17.98076923,0.027055151,0.10009602,0.197371787,0.29066515
18,0.027027027,0.099999773,0.197184448,0.290765681
18.01923077,0.026998962,0.099903711,0.196997951,0.29086781
18.03846154,0.026970954,0.099807833,0.196812292,0.290971514
18.05769231,0.026943005,0.09971214,0.19662747,0.291076773
18.07692308,0.026915114,0.09961663,0.19644348,0.291183563
18.09615385,0.02688728,0.099521303,0.196260319,0.291291861
18.11538462,0.026859504,0.099426158,0.196077984,0.291401647
18.13461538,0.026831785,0.099331195,0.195896472,0.291512898
18.15384615,0.026804124,0.099236413,0.195715778,0.291625591
18.17307692,0.026776519,0.099141813,0.195535901,0.291739704
18.19230769,0.026748971,0.099047392,0.195356834,0.291855216
18.21153846,0.02672148,0.098953152,0.195178577,0.291972104
18.23076923,0.026694045,0.09885909,0.195001123,0.292090346
18.25,0.026666667,0.098765207,0.194824471,0.29220992
18.26923077,0.026639344,0.098671503,0.194648615,0.292330804
18.28846154,0.026612078,0.098577976,0.194473553,0.292452977
18.30769231,0.026584867,0.098484627,0.19429928,0.292576416
18.32692308,0.026557712,0.098391454,0.194125793,0.292701099
18.34615385,0.026530612,0.098298458,0.193953087,0.292827005
18.36538462,0.026503568,0.098205637,0.193781159,0.292954112
18.38461538,0.026476578,0.098112991,0.193610004,0.293082398
18.40384615,0.026449644,0.098020521,0.193439618,0.293211842
18.42307692,0.026422764,0.097928224,0.193269998,0.293342422
18.44230769,0.026395939,0.097836101,0.193101139,0.293474116
18.46153846,0.026369168,0.097744151,0.192933036,0.293606903
18.48076923,0.026342452,0.097652374,0.192765686,0.293740762
18.5,0.026315789,0.09756077,0.192599084,0.293875671
18.51923077,0.026289181,0.097469337,0.192433227,0.294011608
18.53846154,0.026262626,0.097378075,0.192268109,0.294148553
18.55769231,0.026236125,0.097286984,0.192103726,0.294286484
18.57692308,0.026209677,0.097196064,0.191940074,0.294425381
18.59615385,0.026183283,0.097105313,0.191777148,0.294565221
18.61538462,0.026156942,0.097014732,0.191614944,0.294705985
18.63461538,0.026130653,0.096924319,0.191453457,0.294847651
18.65384615,0.026104418,0.096834075,0.191292683,0.294990198
18.67307692,0.026078235,0.096743999,0.191132617,0.295133605
18.69230769,0.026052104,0.09665409,0.190973255,0.295277852
18.71153846,0.026026026,0.096564349,0.190814591,0.295422919
18.73076923,0.026,0.096474774,0.190656622,0.295568783
18.75,0.025974026,0.096385364,0.190499342,0.295715426
18.76923077,0.025948104,0.096296121,0.190342747,0.295862826
18.78846154,0.025922233,0.096207043,0.190186831,0.296010964
18.80769231,0.025896414,0.096118129,0.190031592,0.296159818
18.82692308,0.025870647,0.09602938,0.189877022,0.296309369
18.84615385,0.02584493,0.095940794,0.189723118,0.296459596
18.86538462,0.025819265,0.095852372,0.189569875,0.29661048
18.88461538,0.025793651,0.095764112,0.189417288,0.296762001
18.90384615,0.025768087,0.095676015,0.189265352,0.296914138
18.92307692,0.025742574,0.09558808,0.189114062,0.297066872
18.94230769,0.025717112,0.095500307,0.188963413,0.297220184
18.96153846,0.0256917,0.095412694,0.1888134,0.297374052
18.98076923,0.025666338,0.095325242,0.188664019,0.297528459
19,0.025641026,0.095237951,0.188515264,0.297683385
19.01923077,0.025615764,0.095150819,0.188367131,0.297838809
19.03846154,0.025590551,0.095063846,0.188219613,0.297994714
19.05769231,0.025565388,0.094977032,0.188072708,0.298151079
19.07692308,0.025540275,0.094890377,0.187926408,0.298307886
19.09615385,0.025515211,0.094803879,0.18778071,0.298465116
19.11538462,0.025490196,0.094717539,0.187635608,0.29862275
19.13461538,0.02546523,0.094631357,0.187491097,0.298780768
19.15384615,0.025440313,0.094545331,0.187347172,0.298939153
19.17307692,0.025415445,0.094459461,0.187203828,0.299097885
19.19230769,0.025390625,0.094373747,0.187061061,0.299256947
19.21153846,0.025365854,0.094288189,0.186918864,0.299416319
19.23076923,0.025341131,0.094202785,0.186777233,0.299575984
19.25,0.025316456,0.094117536,0.186636162,0.299735923
19.26923077,0.025291829,0.094032441,0.186495648,0.299896118
19.28846154,0.02526725,0.0939475,0.186355683,0.300056551
19.30769231,0.025242718,0.093862712,0.186216264,0.300217204
19.32692308,0.025218235,0.093778078,0.186077385,0.300378059
19.34615385,0.025193798,0.093693595,0.185939041,0.300539098
19.36538462,0.025169409,0.093609265,0.185801228,0.300700305
19.38461538,0.025145068,0.093525086,0.185663939,0.300861661
19.40384615,0.025120773,0.093441059,0.185527169,0.301023149
19.42307692,0.025096525,0.093357182,0.185390915,0.301184752
19.44230769,0.025072324,0.093273456,0.18525517,0.301346452
19.46153846,0.02504817,0.09318988,0.185119929,0.301508232
19.48076923,0.025024062,0.093106454,0.184985188,0.301670076
19.5,0.025,0.093023177,0.18485094,0.301831966
19.51923077,0.024975985,0.092940048,0.184717182,0.301993885
19.53846154,0.024952015,0.092857068,0.184583907,0.302155818
19.55769231,0.024928092,0.092774236,0.184451112,0.302317747
19.57692308,0.024904215,0.092691552,0.18431879,0.302479655
19.59615385,0.024880383,0.092609015,0.184186937,0.302641528
19.61538462,0.024856597,0.092526625,0.184055547,0.302803347
19.63461538,0.024832856,0.092444381,0.183924616,0.302965097
19.65384615,0.02480916,0.092362283,0.183794139,0.303126763
19.67307692,0.02478551,0.092280331,0.18366411,0.303288328
19.69230769,0.024761905,0.092198524,0.183534524,0.303449776
19.71153846,0.024738344,0.092116862,0.183405376,0.303611091
19.73076923,0.024714829,0.092035345,0.183276662,0.303772258
19.75,0.024691358,0.091953972,0.183148376,0.303933262
19.76923077,0.024667932,0.091872742,0.183020513,0.304094087
19.78846154,0.02464455,0.091791656,0.182893069,0.304254717
19.80769231,0.024621212,0.091710713,0.182766038,0.304415138
19.82692308,0.024597919,0.091629912,0.182639415,0.304575335
19.84615385,0.024574669,0.091549254,0.182513196,0.304735292
19.86538462,0.024551464,0.091468737,0.182387376,0.304894995
19.88461538,0.024528302,0.091388362,0.182261948,0.305054429
19.90384615,0.024505184,0.091308129,0.18213691,0.305213579
19.92307692,0.024482109,0.091228035,0.182012255,0.305372431
19.94230769,0.024459078,0.091148083,0.18188798,0.30553097
19.96153846,0.02443609,0.09106827,0.181764078,0.305689182
19.98076923,0.024413146,0.090988597,0.181640546,0.305847054
20,0.024390244,0.090909063,0.181517378,0.30600457
20.01923077,0.024367385,0.090829668,0.18139457,0.306161717
20.03846154,0.024344569,0.090750411,0.181272116,0.306318481
20.05769231,0.024321796,0.090671293,0.181150013,0.306474849
20.07692308,0.024299065,0.090592313,0.181028255,0.306630806
20.09615385,0.024276377,0.090513469,0.180906838,0.306786339
20.11538462,0.024253731,0.090434764,0.180785757,0.306941436
20.13461538,0.024231128,0.090356194,0.180665007,0.307096081
20.15384615,0.024208566,0.090277761,0.180544584,0.307250263
20.17307692,0.024186047,0.090199465,0.180424483,0.307403968
20.19230769,0.024163569,0.090121303,0.180304699,0.307557183
20.21153846,0.024141133,0.090043278,0.180185228,0.307709896
20.23076923,0.024118738,0.089965387,0.180066066,0.307862093
20.25,0.024096386,0.089887631,0.179947207,0.308013762
20.26923077,0.024074074,0.089810009,0.179828647,0.308164891
20.28846154,0.024051804,0.089732521,0.179710383,0.308315467
20.30769231,0.024029575,0.089655166,0.179592408,0.308465477
20.32692308,0.024007387,0.089577945,0.17947472,0.30861491
20.34615385,0.02398524,0.089500856,0.179357312,0.308763753
20.36538462,0.023963134,0.089423901,0.179240182,0.308911995
20.38461538,0.023941068,0.089347077,0.179123325,0.309059624
20.40384615,0.023919043,0.089270385,0.179006736,0.309206627
20.42307692,0.023897059,0.089193825,0.178890411,0.309352994
20.44230769,0.023875115,0.089117396,0.178774346,0.309498712
20.46153846,0.023853211,0.089041098,0.178658537,0.30964377
20.48076923,0.023831347,0.08896493,0.178542979,0.309788158
20.5,0.023809524,0.088888892,0.178427668,0.309931863
20.51923077,0.02378774,0.088812985,0.1783126,0.310074874
20.53846154,0.023765996,0.088737207,0.178197771,0.310217181
20.55769231,0.023744292,0.088661558,0.178083177,0.310358773
20.57692308,0.023722628,0.088586037,0.177968813,0.310499639
20.59615385,0.023701003,0.088510646,0.177854676,0.310639767
20.61538462,0.023679417,0.088435382,0.177740762,0.310779149
20.63461538,0.023657871,0.088360247,0.177627066,0.310917772
20.65384615,0.023636364,0.088285239,0.177513585,0.311055627
20.67307692,0.023614896,0.088210358,0.177400315,0.311192704
20.69230769,0.023593466,0.088135604,0.177287252,0.311328992
20.71153846,0.023572076,0.088060977,0.177174392,0.311464482
20.73076923,0.023550725,0.087986476,0.177061731,0.311599163
20.75,0.023529412,0.0879121,0.176949266,0.311733025
20.76923077,0.023508137,0.087837851,0.176836992,0.311866059
20.78846154,0.023486902,0.087763727,0.176724906,0.311998256
20.80769231,0.023465704,0.087689727,0.176613004,0.312129605
20.82692308,0.023444545,0.087615853,0.176501283,0.312260097
20.84615385,0.023423423,0.087542103,0.176389739,0.312389723
20.86538462,0.02340234,0.087468476,0.176278368,0.312518474
20.88461538,0.023381295,0.087394974,0.176167167,0.31264634
20.90384615,0.023360288,0.087321595,0.176056132,0.312773313
20.92307692,0.023339318,0.087248339,0.17594526,0.312899383
20.94230769,0.023318386,0.087175206,0.175834547,0.313024542
20.96153846,0.023297491,0.087102195,0.17572399,0.313148781
20.98076923,0.023276634,0.087029306,0.175613586,0.313272092
21,0.023255814,0.08695654,0.17550333,0.313394466
21.01923077,0.023235031,0.086883894,0.17539322,0.313515894
21.03846154,0.023214286,0.086811371,0.175283253,0.313636368
21.05769231,0.023193577,0.086738968,0.175173425,0.313755881
21.07692308,0.023172906,0.086666686,0.175063733,0.313874423
21.09615385,0.023152271,0.086594524,0.174954173,0.313991987
21.11538462,0.023131673,0.086522482,0.174844743,0.314108565
21.13461538,0.023111111,0.08645056,0.17473544,0.31422415
21.15384615,0.023090586,0.086378757,0.17462626,0.314338732
21.17307692,0.023070098,0.086307074,0.1745172,0.314452305
21.19230769,0.023049645,0.086235509,0.174408258,0.314564862
21.21153846,0.023029229,0.086164063,0.174299429,0.314676394
21.23076923,0.02300885,0.086092735,0.174190713,0.314786895
21.25,0.022988506,0.086021526,0.174082104,0.314896357
21.26923077,0.022968198,0.085950434,0.173973602,0.315004773
21.28846154,0.022947926,0.085879459,0.173865202,0.315112135
21.30769231,0.02292769,0.085808601,0.173756902,0.315218438
21.32692308,0.022907489,0.085737861,0.173648699,0.315323674
21.34615385,0.022887324,0.085667236,0.173540591,0.315427836
21.36538462,0.022867194,0.085596728,0.173432574,0.315530917
21.38461538,0.0228471,0.085526336,0.173324646,0.315632912
21.40384615,0.022827041,0.08545606,0.173216805,0.315733813
21.42307692,0.022807018,0.085385899,0.173109048,0.315833614
21.44230769,0.022787029,0.085315853,0.173001372,0.315932309
21.46153846,0.022767075,0.085245922,0.172893774,0.316029891
21.48076923,0.022747157,0.085176106,0.172786253,0.316126355
21.5,0.022727273,0.085106403,0.172678806,0.316221694
21.51923077,0.022707424,0.085036815,0.17257143,0.316315902
21.53846154,0.022687609,0.08496734,0.172464123,0.316408973
21.55769231,0.022667829,0.084897979,0.172356883,0.316500902
21.57692308,0.022648084,0.084828731,0.172249707,0.316591683
21.59615385,0.022628372,0.084759596,0.172142593,0.316681311
21.61538462,0.022608696,0.084690574,0.172035539,0.316769778
21.63461538,0.022589053,0.084621663,0.171928543,0.316857081
21.65384615,0.022569444,0.084552865,0.171821602,0.316943214
21.67307692,0.02254987,0.084484179,0.171714715,0.317028172
21.69230769,0.022530329,0.084415604,0.171607878,0.317111949
21.71153846,0.022510823,0.08434714,0.171501091,0.31719454
21.73076923,0.022491349,0.084278787,0.171394351,0.31727594
21.75,0.02247191,0.084210545,0.171287656,0.317356144
21.76923077,0.022452504,0.084142414,0.171181005,0.317435148
21.78846154,0.022433132,0.084074392,0.171074394,0.317512947
21.80769231,0.022413793,0.08400648,0.170967823,0.317589535
21.82692308,0.022394488,0.083938678,0.17086129,0.317664909
21.84615385,0.022375215,0.083870986,0.170754792,0.317739063
21.86538462,0.022355976,0.083803402,0.170648328,0.317811994
21.88461538,0.02233677,0.083735928,0.170541896,0.317883696
21.90384615,0.022317597,0.083668561,0.170435495,0.317954166
21.92307692,0.022298456,0.083601303,0.170329122,0.318023399
21.94230769,0.022279349,0.083534154,0.170222777,0.318091391
21.96153846,0.022260274,0.083467112,0.170116457,0.318158139
21.98076923,0.022241232,0.083400177,0.170010161,0.318223637
22,0.022222222,0.08333335,0.169903887,0.318287883
22.01923077,0.022203245,0.08326663,0.169797634,0.318350872
22.03846154,0.0221843,0.083200016,0.169691401,0.318412601
22.05769231,0.022165388,0.083133509,0.169585185,0.318473065
22.07692308,0.022146508,0.083067108,0.169478986,0.318532262
22.09615385,0.02212766,0.083000814,0.169372802,0.318590187
22.11538462,0.022108844,0.082934624,0.169266632,0.318646837
22.13461538,0.022090059,0.082868541,0.169160474,0.31870221
22.15384615,0.022071307,0.082802563,0.169054328,0.318756301
22.17307692,0.022052587,0.082736689,0.168948191,0.318809107
22.19230769,0.022033898,0.08267092,0.168842063,0.318860625
22.21153846,0.022015241,0.082605256,0.168735943,0.318910852
22.23076923,0.021996616,0.082539696,0.168629829,0.318959785
22.25,0.021978022,0.08247424,0.16852372,0.319007421
22.26923077,0.021959459,0.082408888,0.168417616,0.319053757
22.28846154,0.021940928,0.082343639,0.168311514,0.31909879
22.30769231,0.021922428,0.082278494,0.168205415,0.319142518
22.32692308,0.02190396,0.082213451,0.168099317,0.319184937
22.34615385,0.021885522,0.082148512,0.167993219,0.319226046
22.36538462,0.021867115,0.082083674,0.16788712,0.319265841
22.38461538,0.021848739,0.082018939,0.167781019,0.319304321
22.40384615,0.021830395,0.081954306,0.167674916,0.319341482
22.42307692,0.021812081,0.081889775,0.167568809,0.319377323
22.44230769,0.021793797,0.081825346,0.167462698,0.31941184
22.46153846,0.021775544,0.081761017,0.167356582,0.319445033
22.48076923,0.021757322,0.08169679,0.16725046,0.319476898
22.5,0.02173913,0.081632664,0.167144332,0.319507434
22.51923077,0.021720969,0.081568638,0.167038197,0.319536638
22.53846154,0.021702838,0.081504712,0.166932053,0.31956451
22.55769231,0.021684737,0.081440887,0.166825902,0.319591045
22.57692308,0.021666667,0.081377161,0.166719741,0.319616244
22.59615385,0.021648626,0.081313536,0.16661357,0.319640104
22.61538462,0.021630616,0.081250009,0.166507389,0.319662624
22.63461538,0.021612635,0.081186582,0.166401198,0.319683801
22.65384615,0.021594684,0.081123254,0.166294995,0.319703634
22.67307692,0.021576763,0.081060024,0.16618878,0.319722123
22.69230769,0.021558872,0.080996893,0.166082554,0.319739264
22.71153846,0.021541011,0.08093386,0.165976314,0.319755057
22.73076923,0.021523179,0.080870925,0.165870062,0.319769501
22.75,0.021505376,0.080808088,0.165763797,0.319782594
22.76923077,0.021487603,0.080745349,0.165657518,0.319794335
22.78846154,0.02146986,0.080682707,0.165551224,0.319804723
22.80769231,0.021452145,0.080620162,0.165444917,0.319813757
22.82692308,0.02143446,0.080557714,0.165338595,0.319821435
22.84615385,0.021416804,0.080495363,0.165232259,0.319827757
22.86538462,0.021399177,0.080433108,0.165125907,0.319832722
22.88461538,0.021381579,0.080370949,0.165019541,0.319836328
22.90384615,0.02136401,0.080308886,0.164913159,0.319838576
22.92307692,0.02134647,0.080246919,0.164806762,0.319839464
22.94230769,0.021328958,0.080185048,0.164700349,0.319838991
22.96153846,0.021311475,0.080123272,0.164593921,0.319837158
22.98076923,0.021294021,0.080061591,0.164487478,0.319833963
23,0.021276596,0.080000005,0.164381018,0.319829406
23.01923077,0.021259199,0.079938514,0.164274543,0.319823486
23.03846154,0.02124183,0.079877117,0.164168053,0.319816202
23.05769231,0.02122449,0.079815814,0.164061546,0.319807556
23.07692308,0.021207178,0.079754606,0.163955025,0.319797545
23.09615385,0.021189894,0.079693491,0.163848487,0.319786171
23.11538462,0.021172638,0.07963247,0.163741935,0.319773432
23.13461538,0.021155411,0.079571542,0.163635367,0.319759328
23.15384615,0.021138211,0.079510707,0.163528784,0.31974386
23.17307692,0.02112104,0.079449965,0.163422187,0.319727027
23.19230769,0.021103896,0.079389316,0.163315574,0.319708829
23.21153846,0.02108678,0.07932876,0.163208947,0.319689267
23.23076923,0.021069692,0.079268296,0.163102306,0.31966834
23.25,0.021052632,0.079207924,0.162995651,0.319646048
23.26923077,0.021035599,0.079147644,0.162888983,0.319622392
23.28846154,0.021018593,0.079087455,0.1627823,0.319597372
23.30769231,0.021001616,0.079027358,0.162675605,0.319570989
23.32692308,0.020984665,0.078967352,0.162568897,0.319543241
23.34615385,0.020967742,0.078907438,0.162462177,0.319514131
23.36538462,0.020950846,0.078847614,0.162355444,0.319483657
23.38461538,0.020933977,0.078787881,0.1622487,0.319451822
23.40384615,0.020917136,0.078728238,0.162141945,0.319418624
23.42307692,0.020900322,0.078668685,0.162035179,0.319384066
23.44230769,0.020883534,0.078609223,0.161928402,0.319348147
23.46153846,0.020866774,0.07854985,0.161821616,0.319310868
23.48076923,0.02085004,0.078490567,0.16171482,0.319272229
23.5,0.020833333,0.078431374,0.161608015,0.319232232
23.51923077,0.020816653,0.078372269,0.161501202,0.319190877
23.53846154,0.0208,0.078313254,0.161394381,0.319148166
23.55769231,0.020783373,0.078254327,0.161287553,0.319104098
23.57692308,0.020766773,0.078195489,0.161180718,0.319058675
23.59615385,0.0207502,0.07813674,0.161073877,0.319011898
23.61538462,0.020733652,0.078078079,0.16096703,0.318963768
23.63461538,0.020717131,0.078019505,0.160860178,0.318914286
23.65384615,0.020700637,0.07796102,0.160753322,0.318863452
23.67307692,0.020684169,0.077902622,0.160646463,0.318811269
23.69230769,0.020667727,0.077844312,0.1605396,0.318757737
23.71153846,0.020651311,0.077786088,0.160432735,0.318702857
23.73076923,0.020634921,0.077727952,0.160325868,0.318646631
23.75,0.020618557,0.077669903,0.160219,0.31858906
23.76923077,0.020602219,0.07761194,0.160112133,0.318530145
23.78846154,0.020585907,0.077554064,0.160005265,0.318469888
23.80769231,0.02056962,0.077496274,0.159898399,0.31840829
23.82692308,0.02055336,0.07743857,0.159791535,0.318345353
23.84615385,0.020537125,0.077380952,0.159684673,0.318281078
23.86538462,0.020520916,0.077323419,0.159577815,0.318215466
23.88461538,0.020504732,0.077265973,0.159470962,0.318148519
23.90384615,0.020488574,0.077208611,0.159364113,0.31808024
23.92307692,0.020472441,0.077151335,0.15925727,0.318010628
23.94230769,0.020456334,0.077094143,0.159150435,0.317939687
23.96153846,0.020440252,0.077037036,0.159043606,0.317867417
23.98076923,0.020424195,0.076980014,0.158936786,0.317793822
24,0.020408163,0.076923076,0.158829976,0.317718901
24.01923077,0.020392157,0.076866222,0.158723176,0.317642658
24.03846154,0.020376176,0.076809452,0.158616386,0.317565094
24.05769231,0.020360219,0.076752766,0.158509609,0.31748621
24.07692308,0.020344288,0.076696164,0.158402844,0.31740601
24.09615385,0.020328382,0.076639645,0.158296093,0.317324495
24.11538462,0.0203125,0.076583209,0.158189357,0.317241666
24.13461538,0.020296643,0.076526857,0.158082637,0.317157527
24.15384615,0.020280811,0.076470587,0.157975933,0.317072078
24.17307692,0.020265004,0.0764144,0.157869246,0.316985323
24.19230769,0.020249221,0.076358295,0.157762578,0.316897263
24.21153846,0.020233463,0.076302273,0.157655929,0.316807901
24.23076923,0.020217729,0.076246333,0.1575493,0.316717238
24.25,0.02020202,0.076190475,0.157442693,0.316625277
24.26923077,0.020186335,0.076134698,0.157336108,0.316532021
24.28846154,0.020170675,0.076079004,0.157229547,0.316437471
24.30769231,0.020155039,0.07602339,0.157123009,0.31634163
24.32692308,0.020139427,0.075967858,0.157016497,0.316244501
24.34615385,0.020123839,0.075912407,0.156910011,0.316146085
24.36538462,0.020108275,0.075857037,0.156803553,0.316046385
24.38461538,0.020092736,0.075801748,0.156697122,0.315945405
24.40384615,0.02007722,0.075746539,0.156590722,0.315843145
24.42307692,0.020061728,0.07569141,0.156484351,0.315739609
24.44230769,0.020046261,0.075636362,0.156378012,0.3156348
24.46153846,0.020030817,0.075581394,0.156271705,0.31552872
24.48076923,0.020015396,0.075526505,0.156165432,0.315421371
24.5,0.02,0.075471696,0.156059194,0.315312756
24.51923077,0.019984627,0.075416967,0.155952991,0.315202879
24.53846154,0.019969278,0.075362317,0.155846824,0.315091741
24.55769231,0.019953952,0.075307746,0.155740696,0.314979345
24.57692308,0.01993865,0.075253254,0.155634606,0.314865695
24.59615385,0.019923372,0.075198841,0.155528556,0.314750793
24.61538462,0.019908116,0.075144507,0.155422547,0.314634642
24.63461538,0.019892884,0.075090251,0.15531658,0.314517245
24.65384615,0.019877676,0.075036073,0.155210656,0.314398605
24.67307692,0.01986249,0.074981974,0.155104776,0.314278724
24.69230769,0.019847328,0.074927952,0.154998941,0.314157606
24.71153846,0.019832189,0.074874008,0.154893153,0.314035253
24.73076923,0.019817073,0.074820142,0.154787412,0.31391167
24.75,0.01980198,0.074766353,0.15468172,0.313786858
24.76923077,0.01978691,0.074712642,0.154576077,0.31366082
24.78846154,0.019771863,0.074659007,0.154470485,0.313533561
24.80769231,0.019756839,0.07460545,0.154364945,0.313405083
24.82692308,0.019741838,0.074551969,0.154259458,0.313275389
24.84615385,0.019726859,0.074498565,0.154154024,0.313144482
24.86538462,0.019711903,0.074445238,0.154048646,0.313012366
24.88461538,0.01969697,0.074391987,0.153943324,0.312879044
24.90384615,0.019682059,0.074338812,0.153838059,0.312744519
24.92307692,0.019667171,0.074285712,0.153732852,0.312608794
24.94230769,0.019652305,0.074232689,0.153627705,0.312471873
24.96153846,0.019637462,0.074179741,0.153522619,0.31233376
24.98076923,0.019622642,0.074126869,0.153417594,0.312194456
25,0.019607843,0.074074072,0.153312632,0.312053967
25.01923077,0.019593067,0.074021351,0.153207733,0.311912295
25.03846154,0.019578313,0.073968704,0.1531029,0.311769444
25.05769231,0.019563582,0.073916132,0.152998132,0.311625416
25.07692308,0.019548872,0.073863635,0.152893432,0.311480217
25.09615385,0.019534185,0.073811212,0.1527888,0.311333849
25.11538462,0.01951952,0.073758864,0.152684237,0.311186315
25.13461538,0.019504876,0.073706589,0.152579744,0.31103762
25.15384615,0.019490255,0.073654389,0.152475323,0.310887767
25.17307692,0.019475655,0.073602263,0.152370974,0.31073676
25.19230769,0.019461078,0.073550211,0.152266699,0.310584601
25.21153846,0.019446522,0.073498232,0.152162499,0.310431296
25.23076923,0.019431988,0.073446326,0.152058374,0.310276847
25.25,0.019417476,0.073394494,0.151954326,0.310121259
25.26923077,0.019402985,0.073342735,0.151850356,0.309964534
25.28846154,0.019388516,0.073291049,0.151746465,0.309806677
25.30769231,0.019374069,0.073239435,0.151642654,0.309647692
25.32692308,0.019359643,0.073187894,0.151538924,0.309487582
25.34615385,0.019345238,0.073136426,0.151435276,0.309326352
25.36538462,0.019330855,0.07308503,0.151331711,0.309164004
25.38461538,0.019316493,0.073033706,0.15122823,0.309000544
25.40384615,0.019302153,0.072982455,0.151124835,0.308835974
25.42307692,0.019287834,0.072931275,0.151021526,0.308670299
25.44230769,0.019273536,0.072880167,0.150918304,0.308503523
25.46153846,0.019259259,0.07282913,0.15081517,0.308335649
25.48076923,0.019245004,0.072778165,0.150712126,0.308166682
25.5,0.019230769,0.072727271,0.150609171,0.307996626
25.51923077,0.019216556,0.072676449,0.150506309,0.307825484
25.53846154,0.019202363,0.072625697,0.150403538,0.307653261
25.55769231,0.019188192,0.072575016,0.150300861,0.307479961
25.57692308,0.019174041,0.072524406,0.150198279,0.307305588
25.59615385,0.019159912,0.072473866,0.150095791,0.307130145
25.61538462,0.019145803,0.072423397,0.1499934,0.306953638
25.63461538,0.019131714,0.072372998,0.149891106,0.30677607
25.65384615,0.019117647,0.072322669,0.149788911,0.306597445
25.67307692,0.0191036,0.07227241,0.149686814,0.306417768
25.69230769,0.019089574,0.072222221,0.149584818,0.306237042
25.71153846,0.019075569,0.072172102,0.149482923,0.306055273
25.73076923,0.019061584,0.072122052,0.14938113,0.305872464
25.75,0.019047619,0.072072071,0.14927944,0.305688619
25.76923077,0.019033675,0.07202216,0.149177854,0.305503744
25.78846154,0.019019751,0.071972317,0.149076373,0.305317841
25.80769231,0.019005848,0.071922544,0.148974998,0.305130916
25.82692308,0.018991965,0.071872839,0.148873729,0.304942973
25.84615385,0.018978102,0.071823204,0.148772568,0.304754015
25.86538462,0.01896426,0.071773636,0.148671515,0.304564049
25.88461538,0.018950437,0.071724137,0.148570572,0.304373077
25.90384615,0.018936635,0.071674706,0.148469739,0.304181105
25.92307692,0.018922853,0.071625344,0.148369018,0.303988136
25.94230769,0.018909091,0.071576049,0.148268408,0.303794176
25.96153846,0.018895349,0.071526822,0.148167911,0.303599228
25.98076923,0.018881627,0.071477662,0.148067528,0.303403298
26,0.018867925,0.071428571,0.147967259,0.303206389
26.01923077,0.018854242,0.071379546,0.147867106,0.303008507
26.03846154,0.01884058,0.071330589,0.14776707,0.302809655
26.05769231,0.018826937,0.071281699,0.14766715,0.302609839
26.07692308,0.018813314,0.071232876,0.147567348,0.302409062
26.09615385,0.018799711,0.07118412,0.147467665,0.30220733
26.11538462,0.018786127,0.07113543,0.147368101,0.302004648
26.13461538,0.018772563,0.071086807,0.147268657,0.301801018
26.15384615,0.018759019,0.071038251,0.147169335,0.301596448
26.17307692,0.018745494,0.070989761,0.147070134,0.30139094
26.19230769,0.018731988,0.070941336,0.146971056,0.3011845
26.21153846,0.018718503,0.070892978,0.146872102,0.300977133
26.23076923,0.018705036,0.070844686,0.146773271,0.300768842
26.25,0.018691589,0.07079646,0.146674565,0.300559634
26.26923077,0.018678161,0.070748299,0.146575985,0.300349512
26.28846154,0.018664752,0.070700203,0.146477531,0.300138482
26.30769231,0.018651363,0.070652173,0.146379204,0.299926547
26.32692308,0.018637993,0.070604209,0.146281005,0.299713714
26.34615385,0.018624642,0.070556309,0.146182934,0.299499986
26.36538462,0.01861131,0.070508474,0.146084992,0.299285369
26.38461538,0.018597997,0.070460704,0.14598718,0.299069867
26.40384615,0.018584703,0.070412999,0.145889498,0.298853486
26.42307692,0.018571429,0.070365358,0.145791947,0.298636229
26.44230769,0.018558173,0.070317782,0.145694528,0.298418103
26.46153846,0.018544936,0.07027027,0.145597242,0.298199112
26.48076923,0.018531718,0.070222822,0.145500088,0.29797926
26.5,0.018518519,0.070175438,0.145403068,0.297758553
26.51923077,0.018505338,0.070128118,0.145306182,0.297536996
26.53846154,0.018492176,0.070080862,0.14520943,0.297314593
26.55769231,0.018479033,0.07003367,0.145112815,0.29709135
26.57692308,0.018465909,0.069986541,0.145016335,0.296867272
26.59615385,0.018452803,0.069939475,0.144919991,0.296642363
26.61538462,0.018439716,0.069892473,0.144823785,0.296416628
26.63461538,0.018426648,0.069845534,0.144727716,0.296190074
26.65384615,0.018413598,0.069798658,0.144631786,0.295962704
26.67307692,0.018400566,0.069751844,0.144535994,0.295734523
26.69230769,0.018387553,0.069705094,0.144440342,0.295505538
26.71153846,0.018374558,0.069658406,0.144344829,0.295275752
26.73076923,0.018361582,0.06961178,0.144249456,0.295045172
26.75,0.018348624,0.069565217,0.144154224,0.294813801
26.76923077,0.018335684,0.069518716,0.144059134,0.294581646
26.78846154,0.018322763,0.069472278,0.143964185,0.294348711
26.80769231,0.018309859,0.069425901,0.143869378,0.294115001
26.82692308,0.018296974,0.069379586,0.143774714,0.293880522
26.84615385,0.018284107,0.069333333,0.143680193,0.293645279
26.86538462,0.018271258,0.069287142,0.143585815,0.293409277
26.88461538,0.018258427,0.069241012,0.143491582,0.293172521
26.90384615,0.018245614,0.069194943,0.143397492,0.292935016
26.92307692,0.018232819,0.069148936,0.143303548,0.292696768
26.94230769,0.018220042,0.06910299,0.143209748,0.292457782
